actor_id,first_name,film_id
162,OPRAH,85
162,OPRAH,121
162,OPRAH,164
162,OPRAH,274
162,OPRAH,279
162,OPRAH,409
162,OPRAH,410
162,OPRAH,415
162,OPRAH,500
162,OPRAH,574
162,OPRAH,612
162,OPRAH,636
162,OPRAH,659
162,OPRAH,786
162,OPRAH,844
162,OPRAH,909
162,OPRAH,968
163,CHRISTOPHER,30
163,CHRISTOPHER,45
163,CHRISTOPHER,166
163,CHRISTOPHER,180
163,CHRISTOPHER,239
163,CHRISTOPHER,283
163,CHRISTOPHER,303
163,CHRISTOPHER,304
163,CHRISTOPHER,307
163,CHRISTOPHER,394
163,CHRISTOPHER,409
163,CHRISTOPHER,434
163,CHRISTOPHER,444
163,CHRISTOPHER,522
163,CHRISTOPHER,719
163,CHRISTOPHER,785
163,CHRISTOPHER,833
163,CHRISTOPHER,881
163,CHRISTOPHER,891
163,CHRISTOPHER,947
163,CHRISTOPHER,996
164,HUMPHREY,15
164,HUMPHREY,23
164,HUMPHREY,148
164,HUMPHREY,169
164,HUMPHREY,252
164,HUMPHREY,324
164,HUMPHREY,347
164,HUMPHREY,367
164,HUMPHREY,431
164,HUMPHREY,448
164,HUMPHREY,469
164,HUMPHREY,545
164,HUMPHREY,610
164,HUMPHREY,613
164,HUMPHREY,673
164,HUMPHREY,681
164,HUMPHREY,698
164,HUMPHREY,801
164,HUMPHREY,820
164,HUMPHREY,832
164,HUMPHREY,834
164,HUMPHREY,851
164,HUMPHREY,884
164,HUMPHREY,908
164,HUMPHREY,957
164,HUMPHREY,984
165,AL,72
165,AL,95
165,AL,146
165,AL,204
165,AL,253
165,AL,286
165,AL,360
165,AL,375
165,AL,395
165,AL,421
165,AL,437
165,AL,473
165,AL,607
165,AL,644
165,AL,659
165,AL,693
165,AL,737
165,AL,779
165,AL,798
165,AL,807
165,AL,809
165,AL,832
165,AL,833
165,AL,947
165,AL,948
165,AL,962
166,NICK,25
166,NICK,38
166,NICK,55
166,NICK,61
166,NICK,68
166,NICK,86
166,NICK,146
166,NICK,255
166,NICK,297
166,NICK,306
166,NICK,326
166,NICK,361
166,NICK,366
166,NICK,426
166,NICK,580
166,NICK,622
166,NICK,674
166,NICK,714
166,NICK,788
166,NICK,867
166,NICK,944
166,NICK,1000
167,LAURENCE,17
167,LAURENCE,25
167,LAURENCE,63
167,LAURENCE,72
167,LAURENCE,107
167,LAURENCE,120
167,LAURENCE,191
167,LAURENCE,294
167,LAURENCE,319
167,LAURENCE,339
167,LAURENCE,341
167,LAURENCE,496
167,LAURENCE,554
167,LAURENCE,626
167,LAURENCE,628
167,LAURENCE,672
167,LAURENCE,692
167,LAURENCE,717
167,LAURENCE,734
167,LAURENCE,794
167,LAURENCE,800
167,LAURENCE,802
167,LAURENCE,856
167,LAURENCE,864
167,LAURENCE,882
167,LAURENCE,923
168,WILL,32
168,WILL,56
168,WILL,92
168,WILL,115
168,WILL,188
168,WILL,196
168,WILL,208
168,WILL,237
168,WILL,241
168,WILL,255
168,WILL,305
168,WILL,336
168,WILL,387
168,WILL,433
168,WILL,438
168,WILL,519
168,WILL,602
168,WILL,619
168,WILL,626
168,WILL,652
168,WILL,678
168,WILL,685
168,WILL,804
168,WILL,807
168,WILL,826
168,WILL,841
168,WILL,886
168,WILL,889
168,WILL,892
168,WILL,927
168,WILL,959
169,KENNETH,6
169,KENNETH,78
169,KENNETH,93
169,KENNETH,246
169,KENNETH,248
169,KENNETH,289
169,KENNETH,301
169,KENNETH,326
169,KENNETH,349
169,KENNETH,372
169,KENNETH,398
169,KENNETH,434
169,KENNETH,505
169,KENNETH,564
169,KENNETH,571
169,KENNETH,634
169,KENNETH,642
169,KENNETH,673
169,KENNETH,694
169,KENNETH,727
169,KENNETH,778
169,KENNETH,815
169,KENNETH,847
169,KENNETH,849
169,KENNETH,894
169,KENNETH,897
169,KENNETH,954
169,KENNETH,992
169,KENNETH,998
170,MENA,7
170,MENA,15
170,MENA,27
170,MENA,33
170,MENA,102
170,MENA,139
170,MENA,180
170,MENA,184
170,MENA,212
170,MENA,299
170,MENA,322
170,MENA,358
170,MENA,416
170,MENA,508
170,MENA,537
170,MENA,705
170,MENA,758
170,MENA,764
170,MENA,868
170,MENA,877
170,MENA,886
170,MENA,925
170,MENA,993
170,MENA,996
171,OLYMPIA,49
171,OLYMPIA,146
171,OLYMPIA,166
171,OLYMPIA,181
171,OLYMPIA,219
171,OLYMPIA,273
171,OLYMPIA,296
171,OLYMPIA,318
171,OLYMPIA,342
171,OLYMPIA,397
171,OLYMPIA,447
171,OLYMPIA,450
171,OLYMPIA,466
171,OLYMPIA,549
171,OLYMPIA,560
171,OLYMPIA,566
171,OLYMPIA,608
171,OLYMPIA,625
171,OLYMPIA,645
171,OLYMPIA,701
171,OLYMPIA,761
171,OLYMPIA,779
171,OLYMPIA,849
171,OLYMPIA,872
171,OLYMPIA,892
171,OLYMPIA,898
171,OLYMPIA,903
171,OLYMPIA,953
172,GROUCHO,57
172,GROUCHO,100
172,GROUCHO,148
172,GROUCHO,215
172,GROUCHO,302
172,GROUCHO,345
172,GROUCHO,368
172,GROUCHO,385
172,GROUCHO,423
172,GROUCHO,487
172,GROUCHO,493
172,GROUCHO,529
172,GROUCHO,538
172,GROUCHO,567
172,GROUCHO,609
172,GROUCHO,639
172,GROUCHO,649
172,GROUCHO,661
172,GROUCHO,667
172,GROUCHO,710
172,GROUCHO,744
172,GROUCHO,758
172,GROUCHO,771
172,GROUCHO,833
172,GROUCHO,959
173,ALAN,49
173,ALAN,55
173,ALAN,74
173,ALAN,80
173,ALAN,106
173,ALAN,154
173,ALAN,162
173,ALAN,188
173,ALAN,235
173,ALAN,313
173,ALAN,379
173,ALAN,405
173,ALAN,491
173,ALAN,496
173,ALAN,529
173,ALAN,550
173,ALAN,564
173,ALAN,571
173,ALAN,592
173,ALAN,688
173,ALAN,753
173,ALAN,757
173,ALAN,852
173,ALAN,857
173,ALAN,921
173,ALAN,928
173,ALAN,933
174,MICHAEL,11
174,MICHAEL,61
174,MICHAEL,168
174,MICHAEL,298
174,MICHAEL,352
174,MICHAEL,442
174,MICHAEL,451
174,MICHAEL,496
174,MICHAEL,610
174,MICHAEL,618
174,MICHAEL,622
174,MICHAEL,659
174,MICHAEL,677
174,MICHAEL,705
174,MICHAEL,722
174,MICHAEL,780
174,MICHAEL,797
174,MICHAEL,809
174,MICHAEL,827
174,MICHAEL,830
174,MICHAEL,852
174,MICHAEL,853
174,MICHAEL,879
174,MICHAEL,982
175,WILLIAM,9
175,WILLIAM,29
175,WILLIAM,67
175,WILLIAM,129
175,WILLIAM,155
175,WILLIAM,190
175,WILLIAM,191
175,WILLIAM,362
175,WILLIAM,405
175,WILLIAM,424
175,WILLIAM,439
175,WILLIAM,442
175,WILLIAM,483
175,WILLIAM,591
175,WILLIAM,596
175,WILLIAM,616
175,WILLIAM,719
175,WILLIAM,729
175,WILLIAM,772
175,WILLIAM,778
175,WILLIAM,828
175,WILLIAM,842
175,WILLIAM,890
175,WILLIAM,908
175,WILLIAM,977
175,WILLIAM,978
175,WILLIAM,998
176,JON,13
176,JON,73
176,JON,89
176,JON,150
176,JON,162
176,JON,238
176,JON,252
176,JON,303
176,JON,320
176,JON,401
176,JON,417
176,JON,441
176,JON,458
176,JON,461
176,JON,517
176,JON,521
176,JON,543
176,JON,573
176,JON,699
176,JON,726
176,JON,740
176,JON,746
176,JON,758
176,JON,802
176,JON,827
176,JON,839
176,JON,859
176,JON,872
176,JON,946
177,GENE,12
177,GENE,39
177,GENE,52
177,GENE,55
177,GENE,86
177,GENE,175
177,GENE,188
177,GENE,235
177,GENE,237
177,GENE,289
177,GENE,363
177,GENE,401
177,GENE,433
177,GENE,458
177,GENE,522
177,GENE,543
177,GENE,563
177,GENE,649
177,GENE,683
177,GENE,684
177,GENE,726
177,GENE,751
177,GENE,763
177,GENE,764
177,GENE,827
177,GENE,910
177,GENE,956
178,LISA,30
178,LISA,34
178,LISA,109
178,LISA,146
178,LISA,160
178,LISA,164
178,LISA,194
178,LISA,197
178,LISA,273
178,LISA,311
178,LISA,397
178,LISA,483
178,LISA,517
178,LISA,537
178,LISA,587
178,LISA,708
178,LISA,733
178,LISA,744
178,LISA,762
178,LISA,930
178,LISA,974
178,LISA,983
178,LISA,1000
179,ED,24
179,ED,27
179,ED,65
179,ED,85
179,ED,109
179,ED,131
179,ED,159
179,ED,193
179,ED,250
179,ED,291
179,ED,353
179,ED,415
179,ED,463
179,ED,468
179,ED,489
179,ED,566
179,ED,588
179,ED,650
179,ED,698
179,ED,732
179,ED,737
179,ED,769
179,ED,811
179,ED,817
179,ED,852
179,ED,924
179,ED,931
179,ED,960
179,ED,976
180,JEFF,12
180,JEFF,33
180,JEFF,144
180,JEFF,195
180,JEFF,258
180,JEFF,441
180,JEFF,506
180,JEFF,561
180,JEFF,609
180,JEFF,622
180,JEFF,628
180,JEFF,657
180,JEFF,724
180,JEFF,729
180,JEFF,732
180,JEFF,777
180,JEFF,809
180,JEFF,811
180,JEFF,820
180,JEFF,824
180,JEFF,847
180,JEFF,869
180,JEFF,874
180,JEFF,955
180,JEFF,963
181,MATTHEW,5
181,MATTHEW,40
181,MATTHEW,74
181,MATTHEW,78
181,MATTHEW,83
181,MATTHEW,152
181,MATTHEW,195
181,MATTHEW,233
181,MATTHEW,286
181,MATTHEW,301
181,MATTHEW,311
181,MATTHEW,381
181,MATTHEW,387
181,MATTHEW,403
181,MATTHEW,409
181,MATTHEW,420
181,MATTHEW,437
181,MATTHEW,456
181,MATTHEW,507
181,MATTHEW,522
181,MATTHEW,539
181,MATTHEW,542
181,MATTHEW,546
181,MATTHEW,579
181,MATTHEW,596
181,MATTHEW,604
181,MATTHEW,609
181,MATTHEW,625
181,MATTHEW,744
181,MATTHEW,816
181,MATTHEW,836
181,MATTHEW,868
181,MATTHEW,870
181,MATTHEW,874
181,MATTHEW,892
181,MATTHEW,907
181,MATTHEW,911
181,MATTHEW,921
181,MATTHEW,991
182,DEBBIE,33
182,DEBBIE,160
182,DEBBIE,301
182,DEBBIE,324
182,DEBBIE,346
182,DEBBIE,362
182,DEBBIE,391
182,DEBBIE,413
182,DEBBIE,421
182,DEBBIE,437
182,DEBBIE,590
182,DEBBIE,639
182,DEBBIE,668
182,DEBBIE,677
182,DEBBIE,679
182,DEBBIE,695
182,DEBBIE,714
182,DEBBIE,720
182,DEBBIE,819
182,DEBBIE,828
182,DEBBIE,845
182,DEBBIE,864
182,DEBBIE,940
182,DEBBIE,990
183,RUSSELL,32
183,RUSSELL,40
183,RUSSELL,71
183,RUSSELL,113
183,RUSSELL,313
183,RUSSELL,388
183,RUSSELL,389
183,RUSSELL,390
183,RUSSELL,495
183,RUSSELL,520
183,RUSSELL,576
183,RUSSELL,636
183,RUSSELL,715
183,RUSSELL,850
183,RUSSELL,862
183,RUSSELL,914
183,RUSSELL,941
183,RUSSELL,949
183,RUSSELL,983
184,HUMPHREY,35
184,HUMPHREY,87
184,HUMPHREY,146
184,HUMPHREY,169
184,HUMPHREY,221
184,HUMPHREY,336
184,HUMPHREY,371
184,HUMPHREY,452
184,HUMPHREY,486
184,HUMPHREY,492
184,HUMPHREY,500
184,HUMPHREY,574
184,HUMPHREY,580
184,HUMPHREY,597
184,HUMPHREY,615
184,HUMPHREY,640
184,HUMPHREY,642
184,HUMPHREY,650
184,HUMPHREY,661
184,HUMPHREY,684
184,HUMPHREY,745
184,HUMPHREY,772
184,HUMPHREY,787
184,HUMPHREY,867
184,HUMPHREY,959
184,HUMPHREY,966
184,HUMPHREY,967
184,HUMPHREY,969
184,HUMPHREY,985
185,MICHAEL,7
185,MICHAEL,95
185,MICHAEL,138
185,MICHAEL,265
185,MICHAEL,286
185,MICHAEL,360
185,MICHAEL,411
185,MICHAEL,427
185,MICHAEL,437
185,MICHAEL,448
185,MICHAEL,494
185,MICHAEL,510
185,MICHAEL,518
185,MICHAEL,554
185,MICHAEL,560
185,MICHAEL,571
185,MICHAEL,584
185,MICHAEL,631
185,MICHAEL,665
185,MICHAEL,694
185,MICHAEL,730
185,MICHAEL,761
185,MICHAEL,818
185,MICHAEL,845
185,MICHAEL,880
185,MICHAEL,882
185,MICHAEL,919
185,MICHAEL,920
185,MICHAEL,965
185,MICHAEL,973
186,JULIA,95
186,JULIA,187
186,JULIA,208
186,JULIA,228
186,JULIA,237
186,JULIA,422
186,JULIA,482
186,JULIA,508
186,JULIA,552
186,JULIA,579
186,JULIA,637
186,JULIA,648
186,JULIA,654
186,JULIA,729
186,JULIA,983
186,JULIA,994
187,RENEE,17
187,RENEE,25
187,RENEE,29
187,RENEE,51
187,RENEE,73
187,RENEE,76
187,RENEE,98
187,RENEE,110
187,RENEE,127
187,RENEE,168
187,RENEE,222
187,RENEE,224
187,RENEE,297
187,RENEE,354
187,RENEE,379
187,RENEE,417
187,RENEE,435
187,RENEE,441
187,RENEE,474
187,RENEE,499
187,RENEE,538
187,RENEE,548
187,RENEE,561
187,RENEE,617
187,RENEE,625
187,RENEE,664
187,RENEE,671
187,RENEE,768
187,RENEE,779
187,RENEE,906
187,RENEE,914
187,RENEE,923
187,RENEE,976
188,ROCK,1
188,ROCK,10
188,ROCK,14
188,ROCK,51
188,ROCK,102
188,ROCK,111
188,ROCK,146
188,ROCK,206
188,ROCK,223
188,ROCK,289
188,ROCK,311
188,ROCK,322
188,ROCK,338
188,ROCK,396
188,ROCK,412
188,ROCK,506
188,ROCK,517
188,ROCK,529
188,ROCK,566
188,ROCK,593
188,ROCK,606
188,ROCK,662
188,ROCK,770
188,ROCK,773
188,ROCK,774
188,ROCK,815
188,ROCK,849
188,ROCK,925
188,ROCK,988
188,ROCK,989
189,CUBA,43
189,CUBA,82
189,CUBA,171
189,CUBA,266
189,CUBA,272
189,CUBA,315
189,CUBA,378
189,CUBA,492
189,CUBA,509
189,CUBA,512
189,CUBA,519
189,CUBA,533
189,CUBA,548
189,CUBA,560
189,CUBA,628
189,CUBA,734
189,CUBA,748
189,CUBA,788
189,CUBA,820
189,CUBA,853
189,CUBA,882
189,CUBA,896
189,CUBA,899
189,CUBA,940
190,AUDREY,38
190,AUDREY,54
190,AUDREY,62
190,AUDREY,87
190,AUDREY,173
190,AUDREY,234
190,AUDREY,253
190,AUDREY,278
190,AUDREY,310
190,AUDREY,374
190,AUDREY,411
190,AUDREY,426
190,AUDREY,472
190,AUDREY,549
190,AUDREY,562
190,AUDREY,606
190,AUDREY,623
190,AUDREY,679
190,AUDREY,682
190,AUDREY,693
190,AUDREY,695
190,AUDREY,705
190,AUDREY,708
190,AUDREY,802
190,AUDREY,806
190,AUDREY,874
190,AUDREY,959
191,GREGORY,16
191,GREGORY,39
191,GREGORY,84
191,GREGORY,185
191,GREGORY,219
191,GREGORY,293
191,GREGORY,296
191,GREGORY,378
191,GREGORY,410
191,GREGORY,420
191,GREGORY,461
191,GREGORY,544
191,GREGORY,551
191,GREGORY,596
191,GREGORY,638
191,GREGORY,668
191,GREGORY,692
191,GREGORY,775
191,GREGORY,801
191,GREGORY,819
191,GREGORY,827
191,GREGORY,830
191,GREGORY,834
191,GREGORY,849
191,GREGORY,858
191,GREGORY,914
191,GREGORY,958
191,GREGORY,969
191,GREGORY,971
191,GREGORY,993
192,JOHN,16
192,JOHN,69
192,JOHN,117
192,JOHN,155
192,JOHN,166
192,JOHN,179
192,JOHN,214
192,JOHN,361
192,JOHN,367
192,JOHN,426
192,JOHN,465
192,JOHN,470
192,JOHN,475
192,JOHN,485
192,JOHN,541
192,JOHN,578
192,JOHN,592
192,JOHN,614
192,JOHN,618
192,JOHN,622
192,JOHN,674
192,JOHN,677
192,JOHN,680
192,JOHN,682
192,JOHN,708
192,JOHN,711
192,JOHN,747
192,JOHN,763
192,JOHN,819
193,BURT,44
193,BURT,80
193,BURT,103
193,BURT,109
193,BURT,119
193,BURT,141
193,BURT,164
193,BURT,291
193,BURT,352
193,BURT,358
193,BURT,376
193,BURT,412
193,BURT,462
193,BURT,689
193,BURT,709
193,BURT,745
193,BURT,807
193,BURT,828
193,BURT,834
193,BURT,851
193,BURT,937
193,BURT,953
193,BURT,960
194,MERYL,9
194,MERYL,42
194,MERYL,67
194,MERYL,86
194,MERYL,88
194,MERYL,98
194,MERYL,135
194,MERYL,161
194,MERYL,163
194,MERYL,215
194,MERYL,232
194,MERYL,352
194,MERYL,415
194,MERYL,486
194,MERYL,498
194,MERYL,531
194,MERYL,719
194,MERYL,738
194,MERYL,786
194,MERYL,872
194,MERYL,938
194,MERYL,940
195,JAYNE,129
195,JAYNE,130
195,JAYNE,141
195,JAYNE,144
195,JAYNE,298
195,JAYNE,359
195,JAYNE,361
195,JAYNE,392
195,JAYNE,403
195,JAYNE,494
195,JAYNE,520
195,JAYNE,534
195,JAYNE,560
195,JAYNE,592
195,JAYNE,649
195,JAYNE,658
195,JAYNE,673
195,JAYNE,677
195,JAYNE,706
195,JAYNE,738
195,JAYNE,769
195,JAYNE,781
195,JAYNE,794
195,JAYNE,813
195,JAYNE,869
195,JAYNE,885
195,JAYNE,962
196,BELA,64
196,BELA,122
196,BELA,156
196,BELA,169
196,BELA,276
196,BELA,284
196,BELA,303
196,BELA,324
196,BELA,423
196,BELA,473
196,BELA,484
196,BELA,515
196,BELA,524
196,BELA,541
196,BELA,560
196,BELA,575
196,BELA,576
196,BELA,587
196,BELA,615
196,BELA,635
196,BELA,684
196,BELA,795
196,BELA,815
196,BELA,833
196,BELA,837
196,BELA,906
196,BELA,908
196,BELA,919
196,BELA,939
196,BELA,972
197,REESE,6
197,REESE,29
197,REESE,63
197,REESE,123
197,REESE,129
197,REESE,147
197,REESE,164
197,REESE,189
197,REESE,243
197,REESE,249
197,REESE,258
197,REESE,364
197,REESE,369
197,REESE,370
197,REESE,418
197,REESE,522
197,REESE,531
197,REESE,554
197,REESE,598
197,REESE,628
197,REESE,691
197,REESE,724
197,REESE,746
197,REESE,752
197,REESE,758
197,REESE,769
197,REESE,815
197,REESE,916
197,REESE,950
197,REESE,967
197,REESE,974
197,REESE,979
197,REESE,995
198,MARY,1
198,MARY,109
198,MARY,125
198,MARY,186
198,MARY,262
198,MARY,264
198,MARY,303
198,MARY,309
198,MARY,311
198,MARY,329
198,MARY,347
198,MARY,379
198,MARY,395
198,MARY,406
198,MARY,450
198,MARY,464
198,MARY,482
198,MARY,499
198,MARY,536
198,MARY,541
198,MARY,545
198,MARY,555
198,MARY,568
198,MARY,570
198,MARY,588
198,MARY,597
198,MARY,628
198,MARY,745
198,MARY,758
198,MARY,796
198,MARY,806
198,MARY,817
198,MARY,843
198,MARY,858
198,MARY,871
198,MARY,886
198,MARY,892
198,MARY,924
198,MARY,952
198,MARY,997
199,JULIA,67
199,JULIA,84
199,JULIA,145
199,JULIA,159
199,JULIA,216
199,JULIA,432
199,JULIA,541
199,JULIA,604
199,JULIA,640
199,JULIA,689
199,JULIA,730
199,JULIA,784
199,JULIA,785
199,JULIA,886
199,JULIA,953
200,THORA,5
200,THORA,49
200,THORA,80
200,THORA,116
200,THORA,121
200,THORA,149
200,THORA,346
200,THORA,419
200,THORA,462
200,THORA,465
200,THORA,474
200,THORA,537
200,THORA,538
200,THORA,544
200,THORA,714
200,THORA,879
200,THORA,912
200,THORA,945
200,THORA,958
200,THORA,993
