actor_id,first_name,film_id,title
68,RIP,380,"GREEK EVERYONE"
68,RIP,386,"GUMP DATE"
68,RIP,396,"HANGING DEEP"
68,RIP,435,"HOTEL HAPPINESS"
68,RIP,497,"KILL BROTHERHOOD"
68,RIP,607,"MUPPET MILE"
68,RIP,654,"PANKY SUBMARINE"
68,RIP,665,"PATTON INTERVIEW"
68,RIP,671,"PERDITION FARGO"
68,RIP,706,"QUEEN LUKE"
68,RIP,747,"ROXANNE REBEL"
68,RIP,834,"SPOILERS HELLFIGHTERS"
68,RIP,839,"STALLION SUNDANCE"
68,RIP,840,"STAMPEDE DISTURBING"
68,RIP,971,"WHALE BIKINI"
69,KENNETH,15,"ALIEN CENTER"
69,KENNETH,88,"BORN SPINAL"
69,KENNETH,111,"CADDYSHACK JEDI"
69,KENNETH,202,"DADDY PITTSBURGH"
69,KENNETH,236,"DIVINE RESURRECTION"
69,KENNETH,292,"EXCITEMENT EVE"
69,KENNETH,300,"FALCON VOLUME"
69,KENNETH,306,"FEATHERS METAL"
69,KENNETH,374,"GRAFFITI LOVE"
69,KENNETH,396,"HANGING DEEP"
69,KENNETH,452,"ILLUSION AMELIE"
69,KENNETH,466,"INTOLERABLE INTENTIONS"
69,KENNETH,529,"LONELY ELEPHANT"
69,KENNETH,612,"MUSSOLINI SPOILERS"
69,KENNETH,720,"REDEMPTION COMFORTS"
69,KENNETH,722,"REEF SALUTE"
69,KENNETH,761,"SANTA PARIS"
69,KENNETH,791,"SHOW LORD"
69,KENNETH,864,"SUNDANCE INVASION"
69,KENNETH,877,"TAXI KICK"
69,KENNETH,914,"TROUBLE DATE"
70,MICHELLE,50,"BAKED CLEOPATRA"
70,MICHELLE,53,"BANG KWAI"
70,MICHELLE,92,"BOWFINGER GABLES"
70,MICHELLE,202,"DADDY PITTSBURGH"
70,MICHELLE,227,"DETAILS PACKER"
70,MICHELLE,249,"DRACULA CRYSTAL"
70,MICHELLE,290,"EVERYONE CRAFT"
70,MICHELLE,304,"FARGO GANDHI"
70,MICHELLE,343,"FULL FLATLINERS"
70,MICHELLE,414,"HELLFIGHTERS SIERRA"
70,MICHELLE,453,"IMAGE PRINCESS"
70,MICHELLE,466,"INTOLERABLE INTENTIONS"
70,MICHELLE,504,"KWAI HOMEWARD"
70,MICHELLE,584,"MIXED DOORS"
70,MICHELLE,628,"NORTHWEST POLISH"
70,MICHELLE,654,"PANKY SUBMARINE"
70,MICHELLE,725,"REQUIEM TYCOON"
70,MICHELLE,823,"SOUTH WAIT"
70,MICHELLE,834,"SPOILERS HELLFIGHTERS"
70,MICHELLE,856,"STREETCAR INTENTIONS"
70,MICHELLE,869,"SUSPECTS QUILLS"
70,MICHELLE,953,"WAIT CIDER"
70,MICHELLE,964,"WATERFRONT DELIVERANCE"
71,ADAM,26,"ANNIE IDENTITY"
71,ADAM,52,"BALLROOM MOCKINGBIRD"
71,ADAM,233,"DISCIPLE MOTHER"
71,ADAM,317,"FIREBALL PHILADELPHIA"
71,ADAM,359,"GLADIATOR WESTWARD"
71,ADAM,362,"GLORY TRACY"
71,ADAM,385,"GROUNDHOG UNCUT"
71,ADAM,399,"HAPPINESS UNITED"
71,ADAM,450,"IDOLS SNATCHERS"
71,ADAM,532,"LOSER HUSTLER"
71,ADAM,560,"MARS ROMAN"
71,ADAM,574,"MIDNIGHT WESTWARD"
71,ADAM,638,"OPERATION OPERATION"
71,ADAM,773,"SEABISCUIT PUNK"
71,ADAM,833,"SPLENDOR PATTON"
71,ADAM,874,"TADPOLE PARK"
71,ADAM,918,"TWISTED PIRATES"
71,ADAM,956,"WANDA CHAMBER"
72,SEAN,34,"ARABIA DOGMA"
72,SEAN,144,"CHINATOWN GLADIATOR"
72,SEAN,237,"DIVORCE SHINING"
72,SEAN,249,"DRACULA CRYSTAL"
72,SEAN,286,"ENOUGH RAGING"
72,SEAN,296,"EXPRESS LONELY"
72,SEAN,325,"FLOATS GARDEN"
72,SEAN,331,"FORWARD TEMPLE"
72,SEAN,405,"HAUNTED ANTITRUST"
72,SEAN,450,"IDOLS SNATCHERS"
72,SEAN,550,"MAGUIRE APACHE"
72,SEAN,609,"MUSCLE BRIGHT"
72,SEAN,623,"NEWTON LABYRINTH"
72,SEAN,636,"OLEANDER CLUE"
72,SEAN,640,"OPUS ICE"
72,SEAN,665,"PATTON INTERVIEW"
72,SEAN,718,"REBEL AIRPORT"
72,SEAN,743,"ROOM ROMAN"
72,SEAN,757,"SAGEBRUSH CLUELESS"
72,SEAN,773,"SEABISCUIT PUNK"
72,SEAN,854,"STRANGERS GRAFFITI"
72,SEAN,865,"SUNRISE LEAGUE"
72,SEAN,938,"VELVET TERMINATOR"
72,SEAN,956,"WANDA CHAMBER"
72,SEAN,964,"WATERFRONT DELIVERANCE"
72,SEAN,969,"WEST LION"
73,GARY,36,"ARGONAUTS TOWN"
73,GARY,45,"ATTRACTION NEWTON"
73,GARY,51,"BALLOON HOMEWARD"
73,GARY,77,"BIRDS PERDITION"
73,GARY,148,"CHOCOLATE DUCK"
73,GARY,245,"DOUBLE WRATH"
73,GARY,275,"EGYPT TENENBAUMS"
73,GARY,322,"FLATLINERS KILLER"
73,GARY,374,"GRAFFITI LOVE"
73,GARY,379,"GREEDY ROOTS"
73,GARY,467,"INTRIGUE WORST"
73,GARY,548,"MAGNIFICENT CHITTY"
73,GARY,561,"MASK PEACH"
73,GARY,562,"MASKED BUBBLE"
73,GARY,565,"MATRIX SNOWMAN"
73,GARY,627,"NORTH TEQUILA"
73,GARY,666,"PAYCHECK WAIT"
73,GARY,667,"PEACH INNOCENT"
73,GARY,707,"QUEST MUSSOLINI"
73,GARY,748,"RUGRATS SHAKESPEARE"
73,GARY,772,"SEA VIRGIN"
73,GARY,823,"SOUTH WAIT"
73,GARY,936,"VANISHING ROCKY"
73,GARY,946,"VIRTUAL SPOILERS"
73,GARY,950,"VOLUME HOUSE"
73,GARY,998,"ZHIVAGO CORE"
74,MILLA,28,"ANTHEM LUKE"
74,MILLA,44,"ATTACKS HATE"
74,MILLA,117,"CANDLES GRAPES"
74,MILLA,185,"COWBOY DOOM"
74,MILLA,192,"CROSSING DIVORCE"
74,MILLA,203,"DAISY MENAGERIE"
74,MILLA,263,"DURHAM PANKY"
74,MILLA,321,"FLASH WARS"
74,MILLA,415,"HIGH ENCINO"
74,MILLA,484,"JERK PAYCHECK"
74,MILLA,503,"KRAMER CHOCOLATE"
74,MILLA,537,"LOVER TRUMAN"
74,MILLA,543,"MADIGAN DORADO"
74,MILLA,617,"NATURAL STOCK"
74,MILLA,626,"NOON PAPI"
74,MILLA,637,"OPEN AFRICAN"
74,MILLA,663,"PATIENT SISTER"
74,MILLA,704,"PURE RUNNER"
74,MILLA,720,"REDEMPTION COMFORTS"
74,MILLA,747,"ROXANNE REBEL"
74,MILLA,780,"SENSIBILITY REAR"
74,MILLA,804,"SLEEPING SUSPECTS"
74,MILLA,834,"SPOILERS HELLFIGHTERS"
74,MILLA,836,"SQUAD FISH"
74,MILLA,848,"STONE FIRE"
74,MILLA,872,"SWEET BROTHERHOOD"
74,MILLA,902,"TRADING PINOCCHIO"
74,MILLA,956,"WANDA CHAMBER"
75,BURT,12,"ALASKA PHANTOM"
75,BURT,34,"ARABIA DOGMA"
75,BURT,143,"CHILL LUCK"
75,BURT,170,"COMMAND DARLING"
75,BURT,222,"DESERT POSEIDON"
75,BURT,301,"FAMILY SWEET"
75,BURT,347,"GAMES BOWFINGER"
75,BURT,372,"GRACELAND DYNAMITE"
75,BURT,436,"HOURS RAGE"
75,BURT,445,"HYDE DOCTOR"
75,BURT,446,"HYSTERICAL GRAIL"
75,BURT,492,"JUNGLE CLOSER"
75,BURT,498,"KILLER INNOCENT"
75,BURT,508,"LAMBS CINCINATTI"
75,BURT,541,"LUKE MUMMY"
75,BURT,547,"MAGIC MALLRATS"
75,BURT,579,"MINDS TRUMAN"
75,BURT,645,"OTHERS SOUP"
75,BURT,667,"PEACH INNOCENT"
75,BURT,744,"ROOTS REMEMBER"
75,BURT,764,"SATURDAY LAMBS"
75,BURT,780,"SENSIBILITY REAR"
75,BURT,870,"SWARM GOLD"
75,BURT,920,"UNBREAKABLE KARATE"
76,ANGELINA,60,"BEAST HUNCHBACK"
76,ANGELINA,66,"BENEATH RUSH"
76,ANGELINA,68,"BETRAYED REAR"
76,ANGELINA,95,"BREAKFAST GOLDFINGER"
76,ANGELINA,122,"CARRIE BUNCH"
76,ANGELINA,187,"CRANES RESERVOIR"
76,ANGELINA,223,"DESIRE ALIEN"
76,ANGELINA,234,"DISTURBING SCARFACE"
76,ANGELINA,251,"DRAGONFLY STRANGERS"
76,ANGELINA,348,"GANDHI KWAI"
76,ANGELINA,444,"HUSTLER PARTY"
76,ANGELINA,464,"INTENTIONS EMPIRE"
76,ANGELINA,474,"JADE BUNCH"
76,ANGELINA,498,"KILLER INNOCENT"
76,ANGELINA,568,"MEMENTO ZOOLANDER"
76,ANGELINA,604,"MULAN MOON"
76,ANGELINA,606,"MUMMY CREATURES"
76,ANGELINA,642,"ORDER BETRAYED"
76,ANGELINA,648,"OUTLAW HANKY"
76,ANGELINA,650,"PACIFIC AMISTAD"
76,ANGELINA,709,"RACER EGG"
76,ANGELINA,760,"SAMURAI LION"
76,ANGELINA,765,"SATURN NAME"
76,ANGELINA,781,"SEVEN SWARM"
76,ANGELINA,850,"STORY SIDE"
76,ANGELINA,862,"SUMMER SCARFACE"
76,ANGELINA,866,"SUNSET RACER"
76,ANGELINA,870,"SWARM GOLD"
76,ANGELINA,912,"TROJAN TOMORROW"
76,ANGELINA,935,"VANISHED GARDEN"
76,ANGELINA,958,"WARDROBE PHANTOM"
77,CARY,13,"ALI FOREVER"
77,CARY,22,"AMISTAD MIDSUMMER"
77,CARY,40,"ARMY FLINTSTONES"
77,CARY,73,"BINGO TALENTED"
77,CARY,78,"BLACKOUT PRIVATE"
77,CARY,153,"CITIZEN SHREK"
77,CARY,224,"DESPERATE TRAINSPOTTING"
77,CARY,240,"DOLLS RAGE"
77,CARY,245,"DOUBLE WRATH"
77,CARY,261,"DUFFEL APOCALYPSE"
77,CARY,343,"FULL FLATLINERS"
77,CARY,442,"HUNTING MUSKETEERS"
77,CARY,458,"INDIAN LOVE"
77,CARY,538,"LOVERBOY ATTACKS"
77,CARY,566,"MAUDE MOD"
77,CARY,612,"MUSSOLINI SPOILERS"
77,CARY,635,"OKLAHOMA JUMANJI"
77,CARY,694,"PREJUDICE OLEANDER"
77,CARY,749,"RULES HUMAN"
77,CARY,938,"VELVET TERMINATOR"
77,CARY,943,"VILLAIN DESPERATE"
77,CARY,963,"WATCH TRACY"
77,CARY,969,"WEST LION"
77,CARY,993,"WRONG BEHAVIOR"
78,GROUCHO,86,"BOOGIE AMELIE"
78,GROUCHO,239,"DOGMA FAMILY"
78,GROUCHO,260,"DUDE BLINDNESS"
78,GROUCHO,261,"DUFFEL APOCALYPSE"
78,GROUCHO,265,"DYING MAKER"
78,GROUCHO,301,"FAMILY SWEET"
78,GROUCHO,387,"GUN BONNIE"
78,GROUCHO,393,"HALLOWEEN NUTS"
78,GROUCHO,428,"HOMICIDE PEACH"
78,GROUCHO,457,"INDEPENDENCE HOTEL"
78,GROUCHO,505,"LABYRINTH LEAGUE"
78,GROUCHO,520,"LICENSE WEEKEND"
78,GROUCHO,530,"LORD ARIZONA"
78,GROUCHO,549,"MAGNOLIA FORRESTER"
78,GROUCHO,552,"MAJESTIC FLOATS"
78,GROUCHO,599,"MOTHER OLEANDER"
78,GROUCHO,670,"PELICAN COMFORTS"
78,GROUCHO,674,"PET HAUNTING"
78,GROUCHO,689,"POLLOCK DELIVERANCE"
78,GROUCHO,762,"SASSY PACKER"
78,GROUCHO,767,"SCALAWAG DUCK"
78,GROUCHO,811,"SMILE EARRING"
78,GROUCHO,852,"STRANGELOVE DESIRE"
78,GROUCHO,880,"TELEMARK HEARTBREAKERS"
78,GROUCHO,963,"WATCH TRACY"
78,GROUCHO,968,"WEREWOLF LOLA"
79,MAE,32,"APOCALYPSE FLAMINGOS"
79,MAE,33,"APOLLO TEEN"
79,MAE,40,"ARMY FLINTSTONES"
79,MAE,141,"CHICAGO NORTH"
79,MAE,205,"DANCES NONE"
79,MAE,230,"DIARY PANIC"
79,MAE,242,"DOOM DANCING"
79,MAE,262,"DUMBO LUST"
79,MAE,267,"EAGLES PANKY"
79,MAE,269,"EARRING INSTINCT"
79,MAE,299,"FACTORY DRAGON"
79,MAE,367,"GOLDMINE TYCOON"
79,MAE,428,"HOMICIDE PEACH"
79,MAE,430,"HOOK CHARIOTS"
79,MAE,473,"JACKET FRISCO"
79,MAE,607,"MUPPET MILE"
79,MAE,628,"NORTHWEST POLISH"
79,MAE,634,"ODDS BOOGIE"
79,MAE,646,"OUTBREAK DIVINE"
79,MAE,727,"RESURRECTION SILVERADO"
79,MAE,750,"RUN PACIFIC"
79,MAE,753,"RUSH GOODFELLAS"
79,MAE,769,"SCHOOL JACKET"
79,MAE,776,"SECRET GROUNDHOG"
79,MAE,788,"SHIP WONDERLAND"
79,MAE,840,"STAMPEDE DISTURBING"
79,MAE,853,"STRANGER STRANGERS"
79,MAE,916,"TURN STAR"
80,RALPH,69,"BEVERLY OUTLAW"
80,RALPH,118,"CANYON STOCK"
80,RALPH,124,"CASPER DRAGONFLY"
80,RALPH,175,"CONFUSED CANDLES"
80,RALPH,207,"DANGEROUS UPTOWN"
80,RALPH,212,"DARN FORRESTER"
80,RALPH,260,"DUDE BLINDNESS"
80,RALPH,262,"DUMBO LUST"
80,RALPH,280,"EMPIRE MALKOVICH"
80,RALPH,341,"FROST HEAD"
80,RALPH,342,"FUGITIVE MAGUIRE"
80,RALPH,343,"FULL FLATLINERS"
80,RALPH,362,"GLORY TRACY"
80,RALPH,436,"HOURS RAGE"
80,RALPH,475,"JAPANESE RUN"
80,RALPH,553,"MAKER GABLES"
80,RALPH,619,"NEIGHBORS CHARADE"
80,RALPH,622,"NEWSIES STORY"
80,RALPH,680,"PINOCCHIO SIMON"
80,RALPH,687,"POCUS PULP"
80,RALPH,688,"POLISH BROOKLYN"
80,RALPH,709,"RACER EGG"
80,RALPH,788,"SHIP WONDERLAND"
80,RALPH,807,"SLEUTH ORIENT"
80,RALPH,858,"SUBMARINE BED"
80,RALPH,888,"THIN SAGEBRUSH"
80,RALPH,941,"VIDEOTAPE ARSENIC"
80,RALPH,979,"WITCHES PANIC"
81,SCARLETT,4,"AFFAIR PREJUDICE"
81,SCARLETT,11,"ALAMO VIDEOTAPE"
81,SCARLETT,59,"BEAR GRACELAND"
81,SCARLETT,89,"BORROWERS BEDAZZLED"
81,SCARLETT,178,"CONNECTION MICROCOSMOS"
81,SCARLETT,186,"CRAFT OUTFIELD"
81,SCARLETT,194,"CROW GREASE"
81,SCARLETT,215,"DAWN POND"
81,SCARLETT,219,"DEEP CRUSADE"
81,SCARLETT,232,"DIRTY ACE"
81,SCARLETT,260,"DUDE BLINDNESS"
81,SCARLETT,267,"EAGLES PANKY"
81,SCARLETT,268,"EARLY HOME"
81,SCARLETT,304,"FARGO GANDHI"
81,SCARLETT,332,"FRANKENSTEIN STRANGER"
81,SCARLETT,389,"GUNFIGHTER MUSSOLINI"
81,SCARLETT,398,"HANOVER GALAXY"
81,SCARLETT,453,"IMAGE PRINCESS"
81,SCARLETT,458,"INDIAN LOVE"
81,SCARLETT,465,"INTERVIEW LIAISONS"
81,SCARLETT,505,"LABYRINTH LEAGUE"
81,SCARLETT,508,"LAMBS CINCINATTI"
81,SCARLETT,527,"LOLA AGENT"
81,SCARLETT,545,"MADNESS ATTACKS"
81,SCARLETT,564,"MASSAGE IMAGE"
81,SCARLETT,578,"MILLION ACE"
81,SCARLETT,579,"MINDS TRUMAN"
81,SCARLETT,613,"MYSTIC TRUMAN"
81,SCARLETT,619,"NEIGHBORS CHARADE"
81,SCARLETT,643,"ORIENT CLOSER"
81,SCARLETT,692,"POTLUCK MIXED"
81,SCARLETT,710,"RAGE GAMES"
81,SCARLETT,729,"RIDER CADDYSHACK"
81,SCARLETT,761,"SANTA PARIS"
81,SCARLETT,827,"SPICE SORORITY"
81,SCARLETT,910,"TREATMENT JEKYLL"
82,WOODY,17,"ALONE TRIP"
82,WOODY,33,"APOLLO TEEN"
82,WOODY,104,"BUGSY SONG"
82,WOODY,143,"CHILL LUCK"
82,WOODY,188,"CRAZY HOME"
82,WOODY,242,"DOOM DANCING"
82,WOODY,247,"DOWNHILL ENOUGH"
82,WOODY,290,"EVERYONE CRAFT"
82,WOODY,306,"FEATHERS METAL"
82,WOODY,316,"FIRE WOLVES"
82,WOODY,344,"FURY MURDER"
82,WOODY,453,"IMAGE PRINCESS"
82,WOODY,468,"INVASION CYCLONE"
82,WOODY,480,"JEEPERS WEDDING"
82,WOODY,497,"KILL BROTHERHOOD"
82,WOODY,503,"KRAMER CHOCOLATE"
82,WOODY,527,"LOLA AGENT"
82,WOODY,551,"MAIDEN HOME"
82,WOODY,561,"MASK PEACH"
82,WOODY,750,"RUN PACIFIC"
82,WOODY,787,"SHINING ROSES"
82,WOODY,802,"SKY MIRACLE"
82,WOODY,838,"STAGECOACH ARMAGEDDON"
82,WOODY,839,"STALLION SUNDANCE"
82,WOODY,870,"SWARM GOLD"
82,WOODY,877,"TAXI KICK"
82,WOODY,893,"TITANS JERK"
82,WOODY,911,"TRIP NEWTON"
82,WOODY,954,"WAKE JAWS"
82,WOODY,978,"WISDOM WORKER"
82,WOODY,985,"WONDERLAND CHRISTMAS"
83,BEN,49,"BADMAN DAWN"
83,BEN,52,"BALLROOM MOCKINGBIRD"
83,BEN,58,"BEACH HEARTBREAKERS"
83,BEN,110,"CABIN FLASH"
83,BEN,120,"CARIBBEAN LIBERTY"
83,BEN,121,"CAROL TEXAS"
83,BEN,135,"CHANCE RESURRECTION"
83,BEN,165,"COLDBLOODED DARLING"
83,BEN,217,"DAZED PUNK"
83,BEN,247,"DOWNHILL ENOUGH"
83,BEN,249,"DRACULA CRYSTAL"
83,BEN,263,"DURHAM PANKY"
83,BEN,268,"EARLY HOME"
83,BEN,279,"ELIZABETH SHANE"
83,BEN,281,"ENCINO ELF"
83,BEN,339,"FROGMEN BREAKING"
83,BEN,340,"FRONTIER CABIN"
83,BEN,369,"GOODFELLAS SALUTE"
83,BEN,412,"HEAVYWEIGHTS BEAST"
83,BEN,519,"LIBERTY MAGNIFICENT"
83,BEN,529,"LONELY ELEPHANT"
83,BEN,615,"NASH CHOCOLAT"
83,BEN,631,"NOVOCAINE FLIGHT"
83,BEN,655,"PANTHER REDS"
83,BEN,672,"PERFECT GROOVE"
83,BEN,686,"PLUTO OLEANDER"
83,BEN,719,"RECORDS ZORRO"
83,BEN,764,"SATURDAY LAMBS"
83,BEN,777,"SECRETARY ROUGE"
83,BEN,784,"SHANGHAI TYCOON"
83,BEN,833,"SPLENDOR PATTON"
83,BEN,873,"SWEETHEARTS SUSPECTS"
83,BEN,932,"VALLEY PACKER"
84,JAMES,19,"AMADEUS HOLY"
84,JAMES,39,"ARMAGEDDON LOST"
84,JAMES,46,"AUTUMN CROW"
84,JAMES,175,"CONFUSED CANDLES"
84,JAMES,238,"DOCTOR GRAIL"
84,JAMES,281,"ENCINO ELF"
84,JAMES,290,"EVERYONE CRAFT"
84,JAMES,312,"FIDDLER LOST"
84,JAMES,317,"FIREBALL PHILADELPHIA"
84,JAMES,413,"HEDWIG ALTER"
84,JAMES,414,"HELLFIGHTERS SIERRA"
84,JAMES,460,"INNOCENT USUAL"
84,JAMES,479,"JEDI BENEATH"
84,JAMES,491,"JUMPING WRATH"
84,JAMES,529,"LONELY ELEPHANT"
84,JAMES,540,"LUCKY FLYING"
84,JAMES,566,"MAUDE MOD"
84,JAMES,574,"MIDNIGHT WESTWARD"
84,JAMES,589,"MODERN DORADO"
84,JAMES,616,"NATIONAL STORY"
84,JAMES,646,"OUTBREAK DIVINE"
84,JAMES,703,"PUNK DIVORCE"
84,JAMES,729,"RIDER CADDYSHACK"
84,JAMES,764,"SATURDAY LAMBS"
84,JAMES,782,"SHAKESPEARE SADDLE"
84,JAMES,809,"SLIPPER FIDELITY"
84,JAMES,830,"SPIRIT FLINTSTONES"
84,JAMES,843,"STEEL SANTA"
84,JAMES,887,"THIEF PELICAN"
84,JAMES,975,"WILLOW TRACY"
84,JAMES,996,"YOUNG LANGUAGE"
85,MINNIE,2,"ACE GOLDFINGER"
85,MINNIE,14,"ALICE FANTASIA"
85,MINNIE,72,"BILL OTHERS"
85,MINNIE,85,"BONNIE HOLOCAUST"
85,MINNIE,92,"BOWFINGER GABLES"
85,MINNIE,148,"CHOCOLATE DUCK"
85,MINNIE,216,"DAY UNFAITHFUL"
85,MINNIE,290,"EVERYONE CRAFT"
85,MINNIE,296,"EXPRESS LONELY"
85,MINNIE,297,"EXTRAORDINARY CONQUERER"
85,MINNIE,337,"FRIDA SLIPPER"
85,MINNIE,383,"GROOVE FICTION"
85,MINNIE,421,"HOLIDAY GAMES"
85,MINNIE,446,"HYSTERICAL GRAIL"
85,MINNIE,461,"INSECTS STONE"
85,MINNIE,475,"JAPANESE RUN"
85,MINNIE,478,"JAWS HARRY"
85,MINNIE,522,"LIFE TWISTED"
85,MINNIE,543,"MADIGAN DORADO"
85,MINNIE,558,"MANNEQUIN WORST"
85,MINNIE,591,"MONSOON CAUSE"
85,MINNIE,630,"NOTTING SPEAKEASY"
85,MINNIE,678,"PICKUP DRIVING"
85,MINNIE,711,"RAGING AIRPLANE"
85,MINNIE,761,"SANTA PARIS"
85,MINNIE,812,"SMOKING BARBARELLA"
85,MINNIE,869,"SUSPECTS QUILLS"
85,MINNIE,875,"TALENTED HOMICIDE"
85,MINNIE,895,"TOMORROW HUSTLER"
85,MINNIE,957,"WAR NOTTING"
85,MINNIE,960,"WARS PLUTO"
86,GREG,137,"CHARADE DUFFEL"
86,GREG,163,"CLYDE THEORY"
86,GREG,196,"CRUELTY UNFORGIVEN"
86,GREG,216,"DAY UNFAITHFUL"
86,GREG,249,"DRACULA CRYSTAL"
86,GREG,303,"FANTASY TROOPERS"
86,GREG,331,"FORWARD TEMPLE"
86,GREG,364,"GODFATHER DIARY"
86,GREG,391,"HALF OUTFIELD"
86,GREG,432,"HOPE TOOTSIE"
86,GREG,482,"JEOPARDY ENCINO"
86,GREG,486,"JET NEIGHBORS"
86,GREG,519,"LIBERTY MAGNIFICENT"
86,GREG,520,"LICENSE WEEKEND"
86,GREG,548,"MAGNIFICENT CHITTY"
86,GREG,623,"NEWTON LABYRINTH"
86,GREG,631,"NOVOCAINE FLIGHT"
86,GREG,636,"OLEANDER CLUE"
86,GREG,752,"RUNNER MADIGAN"
86,GREG,760,"SAMURAI LION"
86,GREG,808,"SLING LUKE"
86,GREG,857,"STRICTLY SCARFACE"
86,GREG,878,"TEEN APOLLO"
86,GREG,893,"TITANS JERK"
86,GREG,905,"TRAINSPOTTING STRANGERS"
86,GREG,923,"UNFAITHFUL KILL"
86,GREG,929,"USUAL UNTOUCHABLES"
87,SPENCER,48,"BACKLASH UNDEFEATED"
87,SPENCER,157,"CLOCKWORK PARADISE"
87,SPENCER,161,"CLUE GRAIL"
87,SPENCER,199,"CUPBOARD SINNERS"
87,SPENCER,207,"DANGEROUS UPTOWN"
87,SPENCER,250,"DRAGON SQUAD"
87,SPENCER,253,"DRIFTER COMMANDMENTS"
87,SPENCER,312,"FIDDLER LOST"
87,SPENCER,421,"HOLIDAY GAMES"
87,SPENCER,570,"MERMAID INSECTS"
87,SPENCER,599,"MOTHER OLEANDER"
87,SPENCER,606,"MUMMY CREATURES"
87,SPENCER,654,"PANKY SUBMARINE"
87,SPENCER,679,"PILOT HOOSIERS"
87,SPENCER,706,"QUEEN LUKE"
87,SPENCER,718,"REBEL AIRPORT"
87,SPENCER,721,"REDS POCUS"
87,SPENCER,830,"SPIRIT FLINTSTONES"
87,SPENCER,870,"SWARM GOLD"
87,SPENCER,952,"WAGON JAWS"
87,SPENCER,961,"WASH HEAVENLY"
88,KENNETH,4,"AFFAIR PREJUDICE"
88,KENNETH,76,"BIRDCAGE CASPER"
88,KENNETH,87,"BOONDOCK BALLROOM"
88,KENNETH,128,"CATCH AMISTAD"
88,KENNETH,170,"COMMAND DARLING"
88,KENNETH,193,"CROSSROADS CASUALTIES"
88,KENNETH,234,"DISTURBING SCARFACE"
88,KENNETH,304,"FARGO GANDHI"
88,KENNETH,602,"MOURNING PURPLE"
88,KENNETH,620,"NEMO CAMPUS"
88,KENNETH,668,"PEAK FOREVER"
88,KENNETH,717,"REAR TRADING"
88,KENNETH,785,"SHAWSHANK BUBBLE"
88,KENNETH,819,"SONG HEDWIG"
88,KENNETH,839,"STALLION SUNDANCE"
88,KENNETH,881,"TEMPLE ATTRACTION"
88,KENNETH,908,"TRAP GUYS"
88,KENNETH,929,"USUAL UNTOUCHABLES"
88,KENNETH,940,"VICTORY ACADEMY"
88,KENNETH,968,"WEREWOLF LOLA"
89,CHARLIZE,47,"BABY HALL"
89,CHARLIZE,103,"BUCKET BROTHERHOOD"
89,CHARLIZE,117,"CANDLES GRAPES"
89,CHARLIZE,162,"CLUELESS BUCKET"
89,CHARLIZE,182,"CONTROL ANTHEM"
89,CHARLIZE,187,"CRANES RESERVOIR"
89,CHARLIZE,212,"DARN FORRESTER"
89,CHARLIZE,254,"DRIVER ANNIE"
89,CHARLIZE,266,"DYNAMITE TARZAN"
89,CHARLIZE,306,"FEATHERS METAL"
89,CHARLIZE,342,"FUGITIVE MAGUIRE"
89,CHARLIZE,406,"HAUNTING PIANIST"
89,CHARLIZE,410,"HEAVEN FREEDOM"
89,CHARLIZE,446,"HYSTERICAL GRAIL"
89,CHARLIZE,473,"JACKET FRISCO"
89,CHARLIZE,488,"JOON NORTHWEST"
89,CHARLIZE,529,"LONELY ELEPHANT"
89,CHARLIZE,542,"LUST LOCK"
89,CHARLIZE,564,"MASSAGE IMAGE"
89,CHARLIZE,697,"PRIMARY GLASS"
89,CHARLIZE,833,"SPLENDOR PATTON"
89,CHARLIZE,864,"SUNDANCE INVASION"
89,CHARLIZE,970,"WESTWARD SEABISCUIT"
89,CHARLIZE,976,"WIND PHANTOM"
90,SEAN,2,"ACE GOLDFINGER"
90,SEAN,11,"ALAMO VIDEOTAPE"
90,SEAN,100,"BROOKLYN DESERT"
90,SEAN,197,"CRUSADE HONEY"
90,SEAN,212,"DARN FORRESTER"
90,SEAN,262,"DUMBO LUST"
90,SEAN,303,"FANTASY TROOPERS"
90,SEAN,330,"FORRESTER COMANCHEROS"
90,SEAN,363,"GO PURPLE"
90,SEAN,374,"GRAFFITI LOVE"
90,SEAN,384,"GROSSE WONDERFUL"
90,SEAN,385,"GROUNDHOG UNCUT"
90,SEAN,391,"HALF OUTFIELD"
90,SEAN,406,"HAUNTING PIANIST"
90,SEAN,433,"HORN WORKING"
90,SEAN,442,"HUNTING MUSKETEERS"
90,SEAN,451,"IGBY MAKER"
90,SEAN,520,"LICENSE WEEKEND"
90,SEAN,529,"LONELY ELEPHANT"
90,SEAN,542,"LUST LOCK"
90,SEAN,586,"MOCKINGBIRD HOLLYWOOD"
90,SEAN,633,"OCTOBER SUBMARINE"
90,SEAN,663,"PATIENT SISTER"
90,SEAN,676,"PHILADELPHIA WIFE"
90,SEAN,771,"SCORPION APOLLO"
90,SEAN,817,"SOLDIERS EVOLUTION"
90,SEAN,838,"STAGECOACH ARMAGEDDON"
90,SEAN,855,"STREAK RIDGEMONT"
90,SEAN,858,"SUBMARINE BED"
90,SEAN,868,"SUPERFLY TRIP"
90,SEAN,880,"TELEMARK HEARTBREAKERS"
90,SEAN,901,"TRACY CIDER"
90,SEAN,925,"UNITED PILOT"
91,CHRISTOPHER,13,"ALI FOREVER"
